Jan '16,635
Feb '16,635
Mar '16,635
Apr '16,677
May '16,677
Jun '16,677
Jul '16,683
Aug '16,683
Sept '16,683
Oct '16,691
Nov '16,691
Dec '16,691
Jan '17,715
Feb '17,715
Mar '17,715
Apr '17,745
May '17,745
Jun '17,745
Jul '17,749
Aug '17,749
Sept '17,749
Oct '17,744
Nov '17,744
Dec '17,744
Jan '18,744
